"project_id","deployment_id","placename","longitude","latitude","start_date","end_date","event","array_name","bait_type","bait_description","feature_type","feature_type_methodology","camera_id","quiet_period","camera_functioning","sensor_height","height_other","sensor_orientation","orientation_other","recorded_by"
1,"J4_site-2018-07-16T00:00:00.000Z-2018-08-21T00:00:00.000Z","J4_site",-122.80943,51.06529,"2018-07-16T00:00:00.000Z","2018-08-21T00:00:00.000Z","","","None","","None","",120,"","Camera Functioning","Unknown","","Parallel","",""
1,"K6_site-2018-08-20T00:00:00.000Z-2018-09-25T00:00:00.000Z","K6_site",-122.76101,50.99414,"2018-08-20T00:00:00.000Z","2018-09-25T00:00:00.000Z","","","None","","None","",119,"","Camera Functioning","Unknown","","Parallel","",""
1,"I8_site-2018-05-21T00:00:00.000Z-2018-06-20T00:00:00.000Z","I8_site",-122.86188,50.9406,"2018-05-21T00:00:00.000Z","2018-06-20T00:00:00.000Z","","","None","","None","",12,"","Camera Functioning","Unknown","","Parallel","",""
1,"D9_site-2018-06-04T00:00:00.000Z-2018-07-08T00:00:00.000Z","D9_site",-123.03439,50.94097,"2018-06-04T00:00:00.000Z","2018-07-08T00:00:00.000Z","","","None","","None","",5,"","Camera Functioning","Unknown","","Parallel","",""
1,"K10_site-2018-06-19T00:00:00.000Z-2018-07-15T00:00:00.000Z","K10_site",-122.783866,50.895394,"2018-06-19T00:00:00.000Z","2018-07-15T00:00:00.000Z","","","None","","None","",1,"","Camera Functioning","Unknown","","Parallel","",""
1,"I11_site-2018-06-24T00:00:00.000Z-2018-08-03T00:00:00.000Z","I11_site",-122.855433,50.866635,"2018-06-24T00:00:00.000Z","2018-08-03T00:00:00.000Z","","","None","","None","",111,"","Camera Functioning","Unknown","","Parallel","",""
1,"H5_site-2018-07-29T00:00:00.000Z-2018-09-20T00:00:00.000Z","H5_site",-122.86676,51.03341,"2018-07-29T00:00:00.000Z","2018-09-20T00:00:00.000Z","","","None","","None","",129,"","Camera Functioning","Unknown","","Parallel","",""
1,"K9_site-2018-06-27T00:00:00.000Z-2018-07-06T00:00:00.000Z","K9_site",-122.77542,50.9194,"2018-06-27T00:00:00.000Z","2018-07-06T00:00:00.000Z","","","None","","None","",122,"","Camera Functioning","Unknown","","Parallel","",""
1,"J4_site-2018-06-03T00:00:00.000Z-2018-06-15T00:00:00.000Z","J4_site",-122.80943,51.06529,"2018-06-03T00:00:00.000Z","2018-06-15T00:00:00.000Z","","","None","","None","",120,"","Camera Functioning","Unknown","","Parallel","",""
1,"H3_err_site-2018-06-15T00:00:00.000Z-2018-06-21T00:00:00.000Z","H3_err_site",-122.829681,51.087458,"2018-06-15T00:00:00.000Z","2018-06-21T00:00:00.000Z","","","None","","None","",236,"","Camera Functioning","Unknown","","Parallel","",""
1,"J8_site-2018-07-14T00:00:00.000Z-2018-08-05T00:00:00.000Z","J8_site",-122.815251,50.962548,"2018-07-14T00:00:00.000Z","2018-08-05T00:00:00.000Z","","","None","","None","",4,"","Camera Functioning","Unknown","","Parallel","",""
1,"J7_site-2018-06-08T00:00:00.000Z-2018-08-20T00:00:00.000Z","J7_site",-122.81622,50.994913,"2018-06-08T00:00:00.000Z","2018-08-20T00:00:00.000Z","","","None","","None","",229,"","Camera Functioning","Unknown","","Parallel","",""
1,"K6_site-2018-07-15T00:00:00.000Z-2018-07-30T00:00:00.000Z","K6_site",-122.76101,50.99414,"2018-07-15T00:00:00.000Z","2018-07-30T00:00:00.000Z","","","None","","None","",119,"","Camera Functioning","Unknown","","Parallel","",""
1,"J4_site-2018-09-02T00:00:00.000Z-2018-09-23T00:00:00.000Z","J4_site",-122.80943,51.06529,"2018-09-02T00:00:00.000Z","2018-09-23T00:00:00.000Z","","","None","","None","",120,"","Camera Functioning","Unknown","","Parallel","",""
1,"F9_site-2018-07-08T00:00:00.000Z-2018-07-13T00:00:00.000Z","F9_site",-122.9606,50.93533,"2018-07-08T00:00:00.000Z","2018-07-13T00:00:00.000Z","","","None","","None","",123,"","Camera Functioning","Unknown","","Parallel","",""
1,"M9_site-2018-06-05T00:00:00.000Z-2018-07-05T00:00:00.000Z","M9_site",-122.70708,50.91451,"2018-06-05T00:00:00.000Z","2018-07-05T00:00:00.000Z","","","None","","None","",9,"","Camera Functioning","Unknown","","Parallel","",""
1,"I3_site-2018-06-21T00:00:00.000Z-2018-07-29T00:00:00.000Z","I3_site",-122.84042,51.08038,"2018-06-21T00:00:00.000Z","2018-07-29T00:00:00.000Z","","","None","","None","",117,"","Camera Functioning","Unknown","","Parallel","",""
1,"F9_site-2018-06-04T00:00:00.000Z-2018-07-08T00:00:00.000Z","F9_site",-122.9606,50.93533,"2018-06-04T00:00:00.000Z","2018-07-08T00:00:00.000Z","","","None","","None","",123,"","Camera Functioning","Unknown","","Parallel","",""
1,"K9_site-2018-07-31T00:00:00.000Z-2018-08-13T00:00:00.000Z","K9_site",-122.77542,50.9194,"2018-07-31T00:00:00.000Z","2018-08-13T00:00:00.000Z","","","None","","None","",122,"","Camera Functioning","Unknown","","Parallel","",""
1,"K6_site-2018-07-30T00:00:00.000Z-2018-08-08T00:00:00.000Z","K6_site",-122.76101,50.99414,"2018-07-30T00:00:00.000Z","2018-08-08T00:00:00.000Z","","","None","","None","",119,"","Camera Functioning","Unknown","","Parallel","",""
1,"E8_site-2018-08-23T00:00:00.000Z-2018-09-19T00:00:00.000Z","E8_site",-122.984852,50.950525,"2018-08-23T00:00:00.000Z","2018-09-19T00:00:00.000Z","","","None","","None","",231,"","Camera Functioning","Unknown","","Parallel","",""
1,"J10_site-2018-06-19T00:00:00.000Z-2018-07-15T00:00:00.000Z","J10_site",-122.81475,50.90162,"2018-06-19T00:00:00.000Z","2018-07-15T00:00:00.000Z","","","None","","None","",112,"","Camera Functioning","Unknown","","Parallel","",""
1,"G4_site-2018-06-15T00:00:00.000Z-2018-07-16T00:00:00.000Z","G4_site",-122.915583,51.051962,"2018-06-15T00:00:00.000Z","2018-07-16T00:00:00.000Z","","","None","","None","",2,"","Camera Functioning","Unknown","","Parallel","",""
1,"J7_site-2018-08-20T00:00:00.000Z-2018-09-25T00:00:00.000Z","J7_site",-122.81622,50.994913,"2018-08-20T00:00:00.000Z","2018-09-25T00:00:00.000Z","","","None","","None","",229,"","Camera Functioning","Unknown","","Parallel","",""
1,"E8_site-2018-06-10T00:00:00.000Z-2018-08-23T00:00:00.000Z","E8_site",-122.984852,50.950525,"2018-06-10T00:00:00.000Z","2018-08-23T00:00:00.000Z","","","None","","None","",231,"","Camera Functioning","Unknown","","Parallel","",""
1,"I11_site-2018-05-22T00:00:00.000Z-2018-06-24T00:00:00.000Z","I11_site",-122.855433,50.866635,"2018-05-22T00:00:00.000Z","2018-06-24T00:00:00.000Z","","","None","","None","",111,"","Camera Functioning","Unknown","","Parallel","",""
1,"K9_site-2018-08-13T00:00:00.000Z-2018-09-01T00:00:00.000Z","K9_site",-122.77542,50.9194,"2018-08-13T00:00:00.000Z","2018-09-01T00:00:00.000Z","","","None","","None","",122,"","Camera Functioning","Unknown","","Parallel","",""
1,"L10_site-2018-06-20T00:00:00.000Z-2018-07-05T00:00:00.000Z","L10_site",-122.74538,50.90329,"2018-06-20T00:00:00.000Z","2018-07-05T00:00:00.000Z","","","None","","None","",124,"","Camera Functioning","Unknown","","Parallel","",""
1,"H3_site-2018-08-11T00:00:00.000Z-2018-09-20T00:00:00.000Z","H3_site",-122.869756,51.1021,"2018-08-11T00:00:00.000Z","2018-09-20T00:00:00.000Z","","","None","","None","",136,"","Camera Functioning","Unknown","","Parallel","",""
1,"I11_site-2018-08-03T00:00:00.000Z-2018-09-15T00:00:00.000Z","I11_site",-122.855433,50.866635,"2018-08-03T00:00:00.000Z","2018-09-15T00:00:00.000Z","","","None","","None","",111,"","Camera Functioning","Unknown","","Parallel","",""
1,"J4_site-2018-08-21T00:00:00.000Z-2018-09-02T00:00:00.000Z","J4_site",-122.80943,51.06529,"2018-08-21T00:00:00.000Z","2018-09-02T00:00:00.000Z","","","None","","None","",120,"","Camera Functioning","Unknown","","Parallel","",""
1,"D9_site-2018-07-27T00:00:00.000Z-2018-09-15T00:00:00.000Z","D9_site",-123.03439,50.94097,"2018-07-27T00:00:00.000Z","2018-09-15T00:00:00.000Z","","","None","","None","",5,"","Camera Functioning","Unknown","","Parallel","",""
1,"J5_site-2018-07-29T00:00:00.000Z-2018-09-22T00:00:00.000Z","J5_site",-122.81128,51.03768,"2018-07-29T00:00:00.000Z","2018-09-22T00:00:00.000Z","","","None","","None","",127,"","Camera Functioning","Unknown","","Parallel","",""
1,"L10_site-2018-07-05T00:00:00.000Z-2018-07-15T00:00:00.000Z","L10_site",-122.74538,50.90329,"2018-07-05T00:00:00.000Z","2018-07-15T00:00:00.000Z","","","None","","None","",124,"","Camera Functioning","Unknown","","Parallel","",""
1,"I7_site-2018-06-09T00:00:00.000Z-2018-06-20T00:00:00.000Z","I7_site",-122.848288,50.964939,"2018-06-09T00:00:00.000Z","2018-06-20T00:00:00.000Z","","","None","","None","",11,"","Camera Functioning","Unknown","","Parallel","",""
1,"L10_site-2018-06-07T00:00:00.000Z-2018-06-16T00:00:00.000Z","L10_site",-122.74538,50.90329,"2018-06-07T00:00:00.000Z","2018-06-16T00:00:00.000Z","","","None","","None","",124,"","Camera Functioning","Unknown","","Parallel","",""
1,"K6_site-2018-08-08T00:00:00.000Z-2018-08-13T00:00:00.000Z","K6_site",-122.76101,50.99414,"2018-08-08T00:00:00.000Z","2018-08-13T00:00:00.000Z","","","None","","None","",119,"","Camera Functioning","Unknown","","Parallel","",""
1,"F9_site-2018-07-13T00:00:00.000Z-2018-07-17T00:00:00.000Z","F9_site",-122.9606,50.93533,"2018-07-13T00:00:00.000Z","2018-07-17T00:00:00.000Z","","","None","","None","",123,"","Camera Functioning","Unknown","","Parallel","",""
1,"H11_site-2018-09-03T00:00:00.000Z-2018-09-15T00:00:00.000Z","H11_site",-122.89162,50.8798,"2018-09-03T00:00:00.000Z","2018-09-15T00:00:00.000Z","","","None","","None","",110,"","Camera Functioning","Unknown","","Parallel","",""
1,"J4_site-2018-06-15T00:00:00.000Z-2018-06-21T00:00:00.000Z","J4_site",-122.80943,51.06529,"2018-06-15T00:00:00.000Z","2018-06-21T00:00:00.000Z","","","None","","None","",120,"","Camera Functioning","Unknown","","Parallel","",""
1,"D9_site-2018-07-08T00:00:00.000Z-2018-07-27T00:00:00.000Z","D9_site",-123.03439,50.94097,"2018-07-08T00:00:00.000Z","2018-07-27T00:00:00.000Z","","","None","","None","",5,"","Camera Functioning","Unknown","","Parallel","",""
1,"L10_site-2018-07-15T00:00:00.000Z-2018-07-17T00:00:00.000Z","L10_site",-122.74538,50.90329,"2018-07-15T00:00:00.000Z","2018-07-17T00:00:00.000Z","","","None","","None","",124,"","Camera Functioning","Unknown","","Parallel","",""
