project_id,image_id,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,timestamp,age,sex,animal_recognizable,individual_id,number_of_animals,individual_animal_notes,highlighted,color,validated,validation_errors
WI-WWFSPAIN-PILOT,L1__2017-06-19__07-01-39(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__07-01-39(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 07:01:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__07-02-57(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__07-02-57(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 07:02:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__07-17-33(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__07-17-33(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 07:17:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__07-40-49(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__07-40-49(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 07:40:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__07-40-49(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__07-40-49(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 07:40:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__08-08-06(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__08-08-06(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 08:08:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__08-08-06(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__08-08-06(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 08:08:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__08-14-44(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__08-14-44(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 08:14:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__08-14-44(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__08-14-44(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 08:14:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__08-14-44(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__08-14-44(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 08:14:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__08-16-49(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__08-16-49(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 08:16:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__08-18-20(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__08-18-20(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 08:18:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__08-32-29(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__08-32-29(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 08:32:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__09-27-18(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__09-27-18(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 09:27:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__09-27-18(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__09-27-18(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 09:27:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__09-27-18(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__09-27-18(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 09:27:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__11-04-15(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__11-04-15(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 11:04:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-19__21-50-10(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-19__21-50-10(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-19 21:50:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__02-49-09(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__02-49-09(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 02:49:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__07-12-18(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__07-12-18(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 07:12:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__07-12-18(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__07-12-18(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 07:12:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__07-12-18(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__07-12-18(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 07:12:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__07-46-43(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__07-46-43(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 07:46:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__07-46-43(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__07-46-43(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 07:46:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__07-46-43(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__07-46-43(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 07:46:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__08-17-10(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__08-17-10(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 08:17:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__08-22-07(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__08-22-07(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 08:22:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__08-22-07(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__08-22-07(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 08:22:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__08-22-07(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__08-22-07(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 08:22:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__08-23-31(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__08-23-31(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 08:23:00,,,,,2,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__08-37-27(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__08-37-27(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 08:37:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__08-43-11(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__08-43-11(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 08:43:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__08-43-11(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__08-43-11(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 08:43:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__08-43-11(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__08-43-11(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 08:43:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__09-46-11(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__09-46-11(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 09:46:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__18-49-50(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__18-49-50(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 18:49:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__18-49-50(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__18-49-50(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 18:49:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-20__18-49-50(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-20__18-49-50(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-20 18:49:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__06-54-14(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__06-54-14(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 06:54:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__06-54-14(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__06-54-14(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 06:54:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-04-56(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-04-56(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:04:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-04-56(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-04-56(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:04:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-04-56(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-04-56(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:04:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-15-05(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-15-05(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:15:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-15-05(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-15-05(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:15:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-15-05(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-15-05(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:15:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-18-54(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-18-54(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:18:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-18-54(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-18-54(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:18:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-18-54(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-18-54(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:18:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-35-28(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-35-28(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:35:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-50-35(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-50-35(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:50:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-50-35(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-50-35(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:50:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__07-50-35(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__07-50-35(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 07:50:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__08-25-32(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__08-25-32(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 08:25:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__20-27-44(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__20-27-44(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 20:27:00,,,,,,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__20-34-59(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__20-34-59(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 20:34:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__20-34-59(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__20-34-59(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 20:34:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-21__21-28-45(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-21__21-28-45(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-21 21:28:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-22__06-59-05(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-22__06-59-05(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-22 06:59:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-22__06-59-05(2)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-22__06-59-05(2)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-22 06:59:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-22__06-59-05(3)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-22__06-59-05(3)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-22 06:59:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
WI-WWFSPAIN-PILOT,L1__2017-06-22__07-23-05(1)__conejo.JPG,gs://cameratraprepo-vcm/wwf-spain_lynx/Media/L1/L1__2017-06-22__07-23-05(1)__conejo.JPG.JPG,No,,5a565886-156e-4b19-a017-6a5bbae4df0f,Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,2017-06-22 07:23:00,,,,,1,conejo,,,False,"{""deployment_id"": [""required field""]}"
